Location_Name,Register_Number,Endpoint_SN,Meter_ID,Meter_SN,Read_Time,Service_Point_Timezone,Read,Read_Unit,Read_Method,Encoder_Read,Flow_Time,Flow_Unit,Flow,Account_ID,Location_ID,Account_Full_Name,Billing_Address_Line1,Billing_Address_Line2,Billing_Address_Line3,Billing_City,Billing_State,Billing_ZIP,Location_Address_Line1,Location_City,Location_State,Location_ZIP,Service_Point_ID,Service_Point_Class_Code,Service_Point_Route,Service_Point_Cycle,Meter_Manufacturer,Meter_Model,Register_Resolution,Register_Unit_Of_Measure,Meter_Size,Meter_Size_Desc,Dials,Service_Point_Latitude,Service_Point_Longitude,Endpoint_Type,Connector Type,Endpoint Status,Battery Level,Signal Strength,Last Comm. Time,Last Gateway Id,Estimated Flag,Current Leak Start Date,Current Leak Rate Per Hour,Backflow (gal/30 days),Supply_Zone_ID,Demand_Zone_ID
Fondren Fountain South,,121506641,58251061,58251061,2024-04,US/Central,377.0967,KGAL,Network,3770967,2024-04,Gallons,41669.6,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2024-05,US/Central,377.0967,KGAL,Network,3770967,2024-05,Gallons,0,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Fondren Fountain South,,121506641,58251061,58251061,2024-06,US/Central,377.0967,KGAL,Network,3770967,2024-06,Gallons,0,98763,98763,Fondren Fountain South,,,,,,,6100 Main Street,Houston,TX,77005,98763-01,,Rice,,Diehl,Hydrus,0.1,GAL,0.75,"3/4""",8,29.717801,-95.40053,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-07,US/Central,10.5246,KGAL,Network,105246,2023-07,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-07,US/Central,10.5367,KGAL,Network,105367,2023-07,Gallons,12.1,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-08,US/Central,10.5367,KGAL,Network,105367,2023-08,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-08,US/Central,10.5367,KGAL,Network,105367,2023-08,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-09,US/Central,10.5367,KGAL,Network,105367,2023-09,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-09,US/Central,10.5367,KGAL,Network,105367,2023-09,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-10,US/Central,10.5367,KGAL,Network,105367,2023-10,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-10,US/Central,10.5367,KGAL,Network,105367,2023-10,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-11,US/Central,10.5367,KGAL,Network,105367,2023-11,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2023-12,US/Central,10.5367,KGAL,Network,105367,2023-12,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-01,US/Central,10.5367,KGAL,Network,105367,2024-01,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-01,US/Central,10.5367,KGAL,Network,105367,2024-01,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-02,US/Central,10.5367,KGAL,Network,105367,2024-02,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-02,US/Central,10.5367,KGAL,Network,105367,2024-02,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-03,US/Central,10.5367,KGAL,Network,105367,2024-03,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-03,US/Central,10.5367,KGAL,Network,105367,2024-03,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-04,US/Central,10.5367,KGAL,Network,105367,2024-04,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-04,US/Central,10.5367,KGAL,Network,105367,2024-04,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-05,US/Central,10.5367,KGAL,Network,105367,2024-05,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-05,US/Central,10.5367,KGAL,Network,105367,2024-05,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-06,US/Central,10.5367,KGAL,Network,105367,2024-06,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,1,,,,,
Biology Fountain Makeup,,121505241,58529532,58529532,2024-06,US/Central,10.5367,KGAL,Network,105367,2024-06,Gallons,0,98789,98789,Biology Fountain Makeup,,,,,,,6100 Main Street,Houston,TX,77005,98789-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.718599,-95.402528,J,None,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2023-07,US/Central,484.3295,KGAL,Network,4843295,2023-07,Gallons,63146.5,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2023-08,US/Central,506.0192,KGAL,Network,5060192,2023-08,Gallons,21689.7,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2023-09,US/Central,518.0185,KGAL,Network,5180185,2023-09,Gallons,11999.3,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2023-10,US/Central,527.2019,KGAL,Network,5272019,2023-10,Gallons,9183.4,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2023-11,US/Central,533.5324,KGAL,Network,5335324,2023-11,Gallons,6330.5,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2023-12,US/Central,535.5702,KGAL,Network,5355702,2023-12,Gallons,2037.8,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,1,,,,,
Jamail Fountain,,120610505,61438706,61438706,2023-12,US/Central,538.0264,KGAL,Network,5380264,2023-12,Gallons,2456.2,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2024-01,US/Central,562.6002,KGAL,Network,5626002,2024-01,Gallons,24573.8,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2024-02,US/Central,568.2326,KGAL,Network,5682326,2024-02,Gallons,5632.4,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2024-03,US/Central,573.8474,KGAL,Network,5738474,2024-03,Gallons,5614.8,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2024-04,US/Central,586.653,KGAL,Network,5866530,2024-04,Gallons,12805.6,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2024-05,US/Central,591.8354,KGAL,Network,5918354,2024-05,Gallons,5182.4,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Jamail Fountain,,120610505,61438706,61438706,2024-06,US/Central,592.6439,KGAL,Network,5926439,2024-06,Gallons,808.5,98771,98771,Jamail Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98771-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.717035,-95.402704,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2023-07,US/Central,92.9001,KGAL,Network,929001,2023-07,Gallons,0,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2023-08,US/Central,92.9001,KGAL,Network,929001,2023-08,Gallons,0,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2023-09,US/Central,92.9001,KGAL,Network,929001,2023-09,Gallons,0,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2023-10,US/Central,92.9001,KGAL,Network,929001,2023-10,Gallons,0,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2023-11,US/Central,96.9481,KGAL,Network,969481,2023-11,Gallons,4048,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2023-12,US/Central,99.2305,KGAL,Network,992305,2023-12,Gallons,2282.4,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2024-01,US/Central,100.6771,KGAL,Network,1006771,2024-01,Gallons,1446.6,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2024-02,US/Central,103.7732,KGAL,Network,1037732,2024-02,Gallons,3096.1,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2024-03,US/Central,106.1523,KGAL,Network,1061523,2024-03,Gallons,2379.1,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2024-04,US/Central,108.7525,KGAL,Network,1087525,2024-04,Gallons,2600.2,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2024-05,US/Central,110.4182,KGAL,Network,1104182,2024-05,Gallons,1665.7,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Duncan College Fountain,,120625003,61438740,61438740,2024-06,US/Central,113.7552,KGAL,Network,1137552,2024-06,Gallons,3337,98772,98772,Duncan College Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98772-01,,Rice,,Diehl,Hydrus,0.1,GAL,1,"1""",8,29.721683,-95.398354,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2023-07,US/Central,2132.9334,KGAL,Network,21329334,2023-07,Gallons,7214.9,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2023-08,US/Central,2137.7861,KGAL,Network,21377861,2023-08,Gallons,4852.7,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2023-09,US/Central,2147.4628,KGAL,Network,21474628,2023-09,Gallons,9676.7,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2023-10,US/Central,2153.6599,KGAL,Network,21536599,2023-10,Gallons,6197.1,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2023-11,US/Central,2158.1723,KGAL,Network,21581723,2023-11,Gallons,4512.4,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2023-12,US/Central,2159.2983,KGAL,Network,21592983,2023-12,Gallons,1126,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2024-01,US/Central,2420.751,KGAL,Network,24207510,2024-01,Gallons,261452.7,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2024-02,US/Central,2557.3535,KGAL,Network,25573535,2024-02,Gallons,136602.5,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2024-03,US/Central,2668.1081,KGAL,Network,26681081,2024-03,Gallons,110754.6,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2024-04,US/Central,2682.082,KGAL,Network,26820820,2024-04,Gallons,13973.9,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2024-05,US/Central,2687.5594,KGAL,Network,26875594,2024-05,Gallons,5477.4,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Cohen House Fountain,,120604283,61598331,61598331,2024-06,US/Central,2699.5765,KGAL,Network,26995765,2024-06,Gallons,12017.1,98775,98775,Cohen House Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98775-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.717551,-95.397324,J,None,Active,good,good,2024-08,,0,,,,,
Competition Pool Fill,,120610478,61598332,61598332,2023-07,US/Central,5379.0897,KGAL,Network,53790897,2023-07,Gallons,255614.6,98767,98767,Competition Pool Fill,,,,,,,6100 Main Street,Houston,TX,77005,98767-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.718181,-95.40442,J,None,Active,good,good,2024-08,,0,,,,,
Competition Pool Fill,,120610478,61598332,61598332,2023-08,US/Central,5910.8144,KGAL,Network,59108144,2023-08,Gallons,531724.7,98767,98767,Competition Pool Fill,,,,,,,6100 Main Street,Houston,TX,77005,98767-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.718181,-95.40442,J,None,Active,good,good,2024-08,,0,,,,,
Competition Pool Fill,,120610478,61598332,61598332,2023-09,US/Central,6190.2029,KGAL,Network,61902029,2023-09,Gallons,279388.5,98767,98767,Competition Pool Fill,,,,,,,6100 Main Street,Houston,TX,77005,98767-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.718181,-95.40442,J,None,Active,good,good,2024-08,,0,,,,,
Competition Pool Fill,,120610478,61598332,61598332,2023-10,US/Central,6270.6268,KGAL,Network,62706268,2023-10,Gallons,80423.9,98767,98767,Competition Pool Fill,,,,,,,6100 Main Street,Houston,TX,77005,98767-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.718181,-95.40442,J,None,Active,good,good,2024-08,,0,,,,,
Competition Pool Fill,,120610478,61598332,61598332,2023-11,US/Central,6304.0028,KGAL,Network,63040028,2023-11,Gallons,33376,98767,98767,Competition Pool Fill,,,,,,,6100 Main Street,Houston,TX,77005,98767-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.718181,-95.40442,J,None,Active,good,good,2024-08,,0,,,,,
Competition Pool Fill,,120610478,61598332,61598332,2023-12,US/Central,6430.4321,KGAL,Network,64304321,2023-12,Gallons,126429.3,98767,98767,Competition Pool Fill,,,,,,,6100 Main Street,Houston,TX,77005,98767-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.718181,-95.40442,J,None,Active,good,good,2024-08,,0,,,,,
Competition Pool Fill,,120610478,61598332,61598332,2024-01,US/Central,6513.8247,KGAL,Network,65138247,2024-01,Gallons,83392.6,98767,98767,Competition Pool Fill,,,,,,,6100 Main Street,Houston,TX,77005,98767-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.718181,-95.40442,J,None,Active,good,good,2024-08,,0,,,,,
Competition Pool Fill,,120610478,61598332,61598332,2024-02,US/Central,6582.809,KGAL,Network,65828090,2024-02,Gallons,68984.3,98767,98767,Competition Pool Fill,,,,,,,6100 Main Street,Houston,TX,77005,98767-01,,Rice,,Diehl,Hydrus,0.1,GAL,2,"2""",8,29.718181,-95.40442,J,None,Active,good,good,2024-08,,0,,,,,
